"isReserved","updateRes","OMSCHR","NAAM","vrijwillID","startDate","SugbyINBO","locID","restricties","Sampler","dataset","SystemType","GEBIED","provincie","gemeente","postcode","CATC","VHAG","WVLC","Beheerder","Bhrtel","Bhremail","OIDN","UIDN","TERRID","NISCODE","NAAM.1","DATPUBLBS","NUMAC","LENGTE","OPPERVL","GEMNAAM","Longitude","Latitude"
FALSE,FALSE,"Kleine Beverdijkvaart","Kleine Beverdijkvaart","mwzkzmy1","15/07/2024","YES","I_8620_4",NA,NA,NA,"Lotisch",NA,"West-Vlaanderen","Diksmuide",8620,2,0,NA,"Westkustpolder","058/314653","info@westkustpolder.be",101,933,127,"38016","Nieuwpoort",1976-01-23,"1975123003",36451,33284018.61,"Nieuwpoort",41533.5152749062,200282.67296993
TRUE,TRUE,"Koolhofput in Nieuwpoort","Spaarbekken Koolhofvaart","mwu5ntqy",NA,"YES","I_8620_5",NA,NA,"EcoWater","Lentisch",NA,"West-Vlaanderen","Nieuwpoort",8620,NA,NA,NA,NA,NA,NA,101,933,127,"38016","Nieuwpoort",1976-01-23,"1975123003",36451,33284018.61,"Nieuwpoort",37126.8253485915,202701.210396226
FALSE,FALSE,"connected to Yser",NA,NA,NA,"YES","I_8620_6",NA,NA,"Scheers","Lentisch",NA,"West-Vlaanderen","Nieuwpoort",8620,NA,NA,NA,NA,NA,NA,101,933,127,"38016","Nieuwpoort",1976-01-23,"1975123003",36451,33284018.61,"Nieuwpoort",39428.8472488385,203476.835180819
FALSE,FALSE,"recreation area","Spaarbekken Koolhofvaart",NA,NA,"YES","I_8620_7",NA,NA,"Scheers","Lentisch",NA,"West-Vlaanderen","Nieuwpoort",8620,NA,NA,NA,NA,NA,NA,101,933,127,"38016","Nieuwpoort",1976-01-23,"1975123003",36451,33284018.61,"Nieuwpoort",37084.543538008,202299.116417929
FALSE,FALSE,"Utsenaken, Melkweg, opw brug","Grote Gete",NA,NA,"YES","I_3300_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Vlaams-Brabant","Tienen",3300,99,7153,NA,NA,NA,NA,6,939,278,"24107","Tienen",1976-01-23,"1975123003",52957.06,72772287.99,"Tienen",193825.999879033,167964.998924786
FALSE,FALSE,"Oplinter, Oude Getestr, RO thv kruising/splitsing met zijweg","Grote Gete",NA,NA,"YES","I_3300_2",NA,NA,"VMM_Mtp","Lotisch",NA,"Vlaams-Brabant","Tienen",3300,1,7153,NA,"VMM",NA,"d.slootmaekers@vmm.be",6,939,278,"24107","Tienen",1976-01-23,"1975123003",52957.06,72772287.99,"Tienen",192580.999479154,166806.998725164
FALSE,FALSE,"Tienen, Oude Getestraat, opw. brug naar RWZI","Grote Gete",NA,NA,"YES","I_3300_3",NA,NA,"VMM_Mtp","Lotisch",NA,"Vlaams-Brabant","Tienen",3300,1,7153,NA,"VMM",NA,"d.slootmaekers@vmm.be",6,939,278,"24107","Tienen",1976-01-23,"1975123003",52957.06,72772287.99,"Tienen",192244.001801549,166274.997973843
FALSE,FALSE,"Tienen, Ambachtenlaan, afw. brug","Grote Gete",NA,NA,"YES","I_3300_4",NA,NA,"VMM_Mtp","Lotisch",NA,"Vlaams-Brabant","Tienen",3300,1,7153,NA,"VMM",NA,"d.slootmaekers@vmm.be",6,939,278,"24107","Tienen",1976-01-23,"1975123003",52957.06,72772287.99,"Tienen",191846.999879272,166307.998925326
FALSE,FALSE,"Tienen, St.-Helenavest, afw brug","Grote Gete",NA,NA,"YES","I_3300_5",NA,NA,"VMM_Mtp","Lotisch",NA,"Vlaams-Brabant","Tienen",3300,1,7153,NA,"VMM",NA,"d.slootmaekers@vmm.be",6,939,278,"24107","Tienen",1976-01-23,"1975123003",52957.06,72772287.99,"Tienen",189960.999879795,165887.99892549
FALSE,FALSE,"Tienen, Pastoorstr, opw weg","Grote Gete",NA,NA,"YES","I_3300_6",NA,NA,"VMM_Mtp","Lotisch",NA,"Vlaams-Brabant","Tienen",3300,1,7153,NA,"VMM",NA,"d.slootmaekers@vmm.be",6,939,278,"24107","Tienen",1976-01-23,"1975123003",52957.06,72772287.99,"Tienen",188797.999879799,164438.998925966
FALSE,FALSE,"Oplinter, Melkweg, 5m opw brug","Grote Gete",NA,NA,"YES","I_3300_7",NA,NA,"VMM_Mtp","Lotisch",NA,"Vlaams-Brabant","Tienen",3300,1,7153,NA,"VMM",NA,"d.slootmaekers@vmm.be",6,939,278,"24107","Tienen",1976-01-23,"1975123003",52957.06,72772287.99,"Tienen",193818.999879029,167939.998924795
FALSE,FALSE,"Oorbeek, Poastoorstr, 5m opw 441000","Grote Gete","ytfmywnh",NA,"YES","I_3300_8",NA,NA,"VMM_Mtp","Lotisch",NA,"Vlaams-Brabant","Tienen",3300,1,7153,NA,"VMM",NA,"d.slootmaekers@vmm.be",6,939,278,"24107","Tienen",1976-01-23,"1975123003",52957.06,72772287.99,"Tienen",188783.998531829,164429.002794228
FALSE,FALSE,"Tienen",NA,NA,NA,"YES","I_3300_9",NA,NA,"Scheers","Lentisch",NA,"Vlaams-Brabant","Tienen",3300,NA,NA,NA,NA,NA,NA,6,939,278,"24107","Tienen",1976-01-23,"1975123003",52957.06,72772287.99,"Tienen",191076.14227969,166977.801025123
FALSE,FALSE,"Moelingen, Voerenstraat, opw brug","Berwijn",NA,NA,"YES","I_3790_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Limburg","Voeren",3790,1,9536,NA,"VMM",NA,"d.slootmaekers@vmm.be",9,941,55,"73109","Voeren",1976-01-23,"1975123003",53728.78,50608838.45,"Voeren",244876.999460061,161555.998726147
FALSE,FALSE,"34/7-8; Voeren; Route De Mouland. in bocht met Drees; begin traject 100m afw bocht (10m vanaf brug)","Voer",NA,NA,"YES","I_3798_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Limburg","Voeren",3798,1,9574,NA,"VMM",NA,"d.slootmaekers@vmm.be",9,941,55,"73109","Voeren",1976-01-23,"1975123003",53728.78,50608838.45,"Voeren",247368.999859348,162124.998925943
FALSE,FALSE,"34/7-8; Moelingen; begin traject 60m opw monding in Maas","Berwijn",NA,NA,"YES","I_3790_2",NA,NA,"VMM_Mtp","Lotisch",NA,"Limburg","Voeren",3790,1,9536,NA,"VMM",NA,"d.slootmaekers@vmm.be",9,941,55,"73109","Voeren",1976-01-23,"1975123003",53728.78,50608838.45,"Voeren",242825.999860711,161344.998926235
FALSE,FALSE,"34/7-8; Moelingen; Aardeweg tussen Voerenstraat en Batticestraaat, via boomgaard; traject van klif (holle oever) tot dieper stuk","Berwijn",NA,NA,"YES","I_3790_3",NA,NA,"VMM_Mtp","Lotisch",NA,"Limburg","Voeren",3790,1,9536,NA,"Jacobs Karen",NA,"recreatie.lim.anb@vlaanderen.be",9,941,55,"73109","Voeren",1976-01-23,"1975123003",53728.78,50608838.45,"Voeren",245543.999859749,161267.998926221
FALSE,FALSE,NA,"Dijle",NA,NA,"YES","I_3040_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Vlaams-Brabant","Huldenberg",3040,1,6551,NA,"VMM",NA,"d.slootmaekers@vmm.be",12,943,290,"24045","Huldenberg",1982-12-29,"1982001920",43678.89,39946049.87,"Huldenberg",168936.999486023,162900.998726761
FALSE,FALSE,"Neerijse, zijweg Eygenstr op RO Ijse, afw voetgangersbrugje 40m voor monding in de Dijle","Ijse",NA,NA,"YES","I_3040_2",NA,NA,"VMM_Mtp","Lotisch",NA,"Vlaams-Brabant","Huldenberg",3040,1,6556,NA,"VMM",NA,"d.slootmaekers@vmm.be",12,943,290,"24045","Huldenberg",1982-12-29,"1982001920",43678.89,39946049.87,"Huldenberg",169177.999887265,168118.998925142
FALSE,FALSE,"Neerijse, Lindenhoflaan, opw weg (FC), afw weg (BBI)","Ijse",NA,NA,"YES","I_3040_3",NA,NA,"VMM_Mtp","Lotisch",NA,"Vlaams-Brabant","Huldenberg",3040,1,6556,NA,"VMM",NA,"d.slootmaekers@vmm.be",12,943,290,"24045","Huldenberg",1982-12-29,"1982001920",43678.89,39946049.87,"Huldenberg",168692.999887247,167357.998925381
FALSE,FALSE,"Neerijse, Kamstr, opw weg en overstort","Ijse",NA,NA,"YES","I_3040_4",NA,NA,"VMM_Mtp","Lotisch",NA,"Vlaams-Brabant","Huldenberg",3040,1,6556,NA,"VMM",NA,"d.slootmaekers@vmm.be",12,943,290,"24045","Huldenberg",1982-12-29,"1982001920",43678.89,39946049.87,"Huldenberg",167829.999887425,166969.998925517
FALSE,FALSE,"Loonbeek, Bertelsheide, afw brug","Ijse",NA,NA,"YES","I_3040_5",NA,NA,"VMM_Mtp","Lotisch",NA,"Vlaams-Brabant","Huldenberg",3040,1,6556,NA,"VMM",NA,"d.slootmaekers@vmm.be",12,943,290,"24045","Huldenberg",1982-12-29,"1982001920",43678.89,39946049.87,"Huldenberg",167228.999887489,166438.998925696
FALSE,FALSE,"Huldenberg, Smeysberg, opw brug","Ijse",NA,NA,"YES","I_3040_6",NA,NA,"VMM_Mtp","Lotisch",NA,"Vlaams-Brabant","Huldenberg",3040,1,6556,NA,"VMM",NA,"d.slootmaekers@vmm.be",12,943,290,"24045","Huldenberg",1982-12-29,"1982001920",43678.89,39946049.87,"Huldenberg",165793.99988745,164426.998926347
FALSE,FALSE,"Sint-Agatha-Rode, Hoekstr, opw weg","Laan",NA,NA,"YES","I_3040_7",NA,NA,"VMM_Mtp","Lotisch",NA,"Vlaams-Brabant","Huldenberg",3040,1,6691,NA,"VMM",NA,"d.slootmaekers@vmm.be",12,943,290,"24045","Huldenberg",1982-12-29,"1982001920",43678.89,39946049.87,"Huldenberg",168661.999886545,164622.998926243
FALSE,FALSE,"Neerijse, Kamstr, 5m opw brug aan 4840000","Ijse",NA,NA,"YES","I_3040_8",NA,NA,"VMM_Mtp","Lotisch",NA,"Vlaams-Brabant","Huldenberg",3040,1,6556,NA,"VMM",NA,"d.slootmaekers@vmm.be",12,943,290,"24045","Huldenberg",1982-12-29,"1982001920",43678.89,39946049.87,"Huldenberg",167798.999887422,166945.998925531
FALSE,FALSE,"Huldenberg, Smeysberg, afw 484300 en 5m afw overstorten","Ijse",NA,NA,"YES","I_3040_9",NA,NA,"VMM_Mtp","Lotisch",NA,"Vlaams-Brabant","Huldenberg",3040,1,6556,NA,"VMM",NA,"d.slootmaekers@vmm.be",12,943,290,"24045","Huldenberg",1982-12-29,"1982001920",43678.89,39946049.87,"Huldenberg",166010.999887416,164573.998926297
FALSE,FALSE,"Huldenberg, De Peuthystraat 4 (bord Trepolia), in kasteeldomein, 10 m opw. brugje","Ijse",NA,NA,"YES","I_3040_10",NA,NA,"VMM_Mtp","Lotisch",NA,"Vlaams-Brabant","Huldenberg",3040,1,6556,NA,"VMM",NA,"d.slootmaekers@vmm.be",12,943,290,"24045","Huldenberg",1982-12-29,"1982001920",43678.89,39946049.87,"Huldenberg",164781.999887742,164263.998926412
FALSE,FALSE,"Sint-Agatha-Rode, Potterstr, einde traj 10m afw brug en 488200","Laan",NA,NA,"YES","I_3040_11",NA,NA,"VMM_Mtp","Lotisch",NA,"Vlaams-Brabant","Huldenberg",3040,1,6691,NA,"VMM",NA,"d.slootmaekers@vmm.be",12,943,290,"24045","Huldenberg",1982-12-29,"1982001920",43678.89,39946049.87,"Huldenberg",168427.999886498,164133.998926392
FALSE,FALSE,"Private?",NA,NA,NA,"YES","I_3040_12",NA,NA,"Scheers","Lentisch",NA,"Vlaams-Brabant","Huldenberg",3040,NA,NA,NA,NA,NA,NA,12,943,290,"24045","Huldenberg",1982-12-29,"1982001920",43678.89,39946049.87,"Huldenberg",165023.061587643,164213.119826424
FALSE,FALSE,"Reningelst, Vlamertingseweg zijweg, afw Reningelst","Kemmelbeek",NA,NA,"YES","I_8970_1",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Poperinge",8970,2,1204,NA,"West-Vlaanderen",NA,NA,14,944,238,"33021","Poperinge",1976-01-23,"1975123003",74248.54,120373312.35,"Poperinge",37905.9999294868,169287.998927969
FALSE,FALSE,"Pezelhoekstraat, Reepje","Poperingevaart",NA,NA,"YES","I_8970_2",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Poperinge",8970,1,1203,NA,"VMM",NA,"d.slootmaekers@vmm.be",14,944,238,"33021","Poperinge",1976-01-23,"1975123003",74248.54,120373312.35,"Poperinge",35679.9999314015,174119.998926561
FALSE,FALSE,"Ouderdomseweg","Hazelbeek",NA,NA,"YES","I_8970_3",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Poperinge",8970,2,1997,NA,"West-Vlaanderen",NA,NA,14,944,238,"33021","Poperinge",1976-01-23,"1975123003",74248.54,120373312.35,"Poperinge",36711.9999302512,170862.998927522
FALSE,FALSE,"Vlamertinge","Kemmelbeek",NA,NA,"YES","I_8970_4",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Poperinge",8970,2,1204,NA,"West-Vlaanderen",NA,NA,14,944,238,"33021","Poperinge",1976-01-23,"1975123003",74248.54,120373312.35,"Poperinge",38667.9999294826,170145.998927674
FALSE,FALSE,"Switch Road","Poperingevaart",NA,NA,"YES","I_8970_5",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Poperinge",8970,1,1203,NA,"VMM",NA,"d.slootmaekers@vmm.be",14,944,238,"33021","Poperinge",1976-01-23,"1975123003",74248.54,120373312.35,"Poperinge",34789.999531485,173416.998726803
FALSE,FALSE,NA,"Poperingevaart",NA,NA,"YES","I_8970_6",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Poperinge",8970,2,1203,NA,"West-Vlaanderen",NA,NA,14,944,238,"33021","Poperinge",1976-01-23,"1975123003",74248.54,120373312.35,"Poperinge",32500.9999314539,170489.99892777
FALSE,FALSE,NA,"Heidebeek",NA,NA,"YES","I_8972_1",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Poperinge",8972,1,1217,NA,"VMM",NA,"d.slootmaekers@vmm.be",14,944,238,"33021","Poperinge",1976-01-23,"1975123003",74248.54,120373312.35,"Poperinge",26148.9999351227,177344.998925867
FALSE,FALSE,NA,"Yser-IJzer",NA,NA,"YES","I_8972_2",NA,NA,NA,"Lotisch",NA,"West-Vlaanderen","Poperinge",8972,0,0,NA,NA,NA,NA,14,944,238,"33021","Poperinge",1976-01-23,"1975123003",74248.54,120373312.35,"Poperinge",26136.8972571338,179397.060483568
FALSE,FALSE,"Tongeren, Hardelweg/Oude Blaarstraat, Natuurgebied ""De Kevie"", afw brug","Jeker",NA,NA,"YES","I_3700_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Limburg","Tongeren",3700,1,9504,NA,"VMM",NA,"d.slootmaekers@vmm.be",15,945,52,"73083","Tongeren",1982-07-17,"1982001074",55561.02,87814000.04,"Tongeren",229126.999466048,163851.998725596
FALSE,FALSE,"Lauw, Brugstraat, opw brug","Jeker",NA,NA,"YES","I_3700_2",NA,NA,"VMM_Mtp","Lotisch",NA,"Limburg","Tongeren",3700,1,9504,NA,"VMM",NA,"d.slootmaekers@vmm.be",15,945,52,"73083","Tongeren",1982-07-17,"1982001074",55561.02,87814000.04,"Tongeren",223598.999866729,159193.998927117
FALSE,FALSE,"'s Herenelderen, Lindebornstr, afw weg en overstort","Demer",NA,NA,"YES","I_3700_3",NA,NA,"VMM_Mtp","Lotisch",NA,"Limburg","Tongeren",3700,2,7151,NA,"Limburg",NA,"christel.bouchet@limburg.be",15,945,52,"73083","Tongeren",1982-07-17,"1982001074",55561.02,87814000.04,"Tongeren",229724.999866722,167311.9989245
FALSE,FALSE,"Jesseren, Broekstraat, onverharde weg tussen huisnr. 18-20, 300 m tot einde voetbalveld, 100 m tot Mombeek, 100 m verder afw. bemonsteren.","Mombeek",NA,NA,"YES","I_3700_4",NA,NA,"VMM_Mtp","Lotisch",NA,"Limburg","Tongeren",3700,2,7159,NA,"Limburg",NA,"christel.bouchet@limburg.be",15,945,52,"73083","Tongeren",1982-07-17,"1982001074",55561.02,87814000.04,"Tongeren",222934.999868952,166984.998924688
FALSE,FALSE,"Sluizen, afw 144500","Jeker",NA,NA,"YES","I_3700_5",NA,NA,"VMM_Mtp","Lotisch",NA,"Limburg","Tongeren",3700,1,9504,NA,"VMM",NA,"d.slootmaekers@vmm.be",15,945,52,"73083","Tongeren",1982-07-17,"1982001074",55561.02,87814000.04,"Tongeren",231694.999864603,161670.99892625
FALSE,FALSE,NA,"Jeker",NA,NA,"YES","I_3700_6",NA,NA,"VMM_Mtp","Lotisch",NA,"Limburg","Tongeren",3700,1,9504,NA,"VMM",NA,"d.slootmaekers@vmm.be",15,945,52,"73083","Tongeren",1982-07-17,"1982001074",55561.02,87814000.04,"Tongeren",223081.999866835,158892.998927223
FALSE,FALSE,"Kolmont; opw Herkhofweg; begin mf-traject","Mombeek",NA,NA,"YES","I_3700_7",NA,NA,"VMM_Mtp","Lotisch",NA,"Limburg","Tongeren",3700,2,7159,NA,"Limburg",NA,"christel.bouchet@limburg.be",15,945,52,"73083","Tongeren",1982-07-17,"1982001074",55561.02,87814000.04,"Tongeren",223348.999868601,166163.998924933
FALSE,FALSE,"Tongeren",NA,NA,NA,"YES","I_3700_8",NA,NA,"Scheers","Lentisch",NA,"Limburg","Tongeren",3700,NA,NA,NA,NA,NA,NA,15,945,52,"73083","Tongeren",1982-07-17,"1982001074",55561.02,87814000.04,"Tongeren",226231.04616723,164638.379025383
FALSE,FALSE,"Tongeren",NA,NA,NA,"YES","I_3700_9",NA,NA,"Scheers","Lentisch",NA,"Limburg","Tongeren",3700,NA,NA,NA,NA,NA,NA,15,945,52,"73083","Tongeren",1982-07-17,"1982001074",55561.02,87814000.04,"Tongeren",225974.380867305,164605.776125389
FALSE,FALSE,"Linter-Drieslinter, Molenstr, aan 'Geensmolen', 5m opw brug","Grote Gete",NA,NA,"YES","I_3350_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Vlaams-Brabant","Linter",3350,1,7153,NA,"VMM",NA,"d.slootmaekers@vmm.be",21,947,49,"24133","Linter",1976-01-23,"1975123003",39287.21,36871151.91,"Linter",197744.999878272,170156.998924036
FALSE,FALSE,"Moerkerke, Moerkerkebrug","Hoge Watering",NA,NA,"YES","I_8340_1",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Damme",8340,2,2129,NA,"Oostkustpolder","050/333271","waterbeheer@oostkustpolder.be",29,949,83,"31006","Damme",1982-12-29,"1982001920",51254.41,90363616.08,"Damme",78618.9999282885,214992.998912822
FALSE,FALSE,"Lapscheure, Natienlaan","Zevengemete",NA,NA,"YES","I_8340_2",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Damme",8340,2,2306,NA,"Oostkustpolder","050/333271","waterbeheer@oostkustpolder.be",29,949,83,"31006","Damme",1982-12-29,"1982001920",51254.41,90363616.08,"Damme",78935.9999292649,219296.998911502
FALSE,FALSE,"Sijsele, Brieversweg, Kaleshoek","Kaleshoekbeek",NA,NA,"YES","I_8340_3",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Damme",8340,2,2713,NA,"Oostkustpolder","050/333271","waterbeheer@oostkustpolder.be",29,949,83,"31006","Damme",1982-12-29,"1982001920",51254.41,90363616.08,"Damme",79834.9999276522,214003.998913089
FALSE,FALSE,"Oostkerke, Sabtsweg","Zwinnevaart","mjcxzme1",NA,"YES","I_8340_4",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Damme",8340,1,2230,NA,"VMM",NA,"d.slootmaekers@vmm.be",29,949,83,"31006","Damme",1982-12-29,"1982001920",51254.41,90363616.08,"Damme",74763.0726715602,219792.521583705
FALSE,FALSE,NA,"Hoge Watering",NA,NA,"YES","I_8340_5",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Damme",8340,2,2129,NA,"Oostkustpolder","050/333271","waterbeheer@oostkustpolder.be",29,949,83,"31006","Damme",1982-12-29,"1982001920",51254.41,90363616.08,"Damme",78208.9999283886,214936.998912849
FALSE,FALSE,"Schipdonkvaart-Zuid, jaagpad","Zuidervaartje",NA,NA,"YES","I_8340_6",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Damme",8340,1,2124,NA,"VMM",NA,"d.slootmaekers@vmm.be",29,949,83,"31006","Damme",1982-12-29,"1982001920",51254.41,90363616.08,"Damme",75255.9999299742,217545.998912135
FALSE,FALSE,"Rabattestraat","Zuidervaartje","mjcxzme1",NA,"YES","I_8340_7",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Damme",8340,1,2124,NA,"VMM",NA,"d.slootmaekers@vmm.be",29,949,83,"31006","Damme",1982-12-29,"1982001920",51254.41,90363616.08,"Damme",74433.0029514959,216482.999126267
FALSE,FALSE,NA,"Zwinnevaart",NA,NA,"YES","I_8340_8",NA,NA,"Scheers","Lotisch",NA,"West-Vlaanderen","Damme",8340,1,2230,NA,"VMM",NA,"d.slootmaekers@vmm.be",29,949,83,"31006","Damme",1982-12-29,"1982001920",51254.41,90363616.08,"Damme",74235.2439584184,219239.912547737
FALSE,FALSE,NA,NA,"mjcxzme1",NA,"YES","I_8340_9",NA,NA,NA,"Lotisch",NA,"West-Vlaanderen","Damme",8340,NA,NA,NA,NA,NA,NA,29,949,83,"31006","Damme",1982-12-29,"1982001920",51254.41,90363616.08,"Damme",77924.6187715215,220578.060337953
FALSE,FALSE,NA,NA,NA,NA,"YES","I_8340_10",NA,NA,NA,"Lotisch",NA,"West-Vlaanderen","Damme",8340,NA,NA,NA,NA,NA,NA,29,949,83,"31006","Damme",1982-12-29,"1982001920",51254.41,90363616.08,"Damme",79290.339801602,215594.975913742
FALSE,FALSE,NA,NA,NA,NA,"YES","I_8340_11",NA,NA,NA,"Lotisch",NA,"West-Vlaanderen","Damme",8340,NA,NA,NA,NA,NA,NA,29,949,83,"31006","Damme",1982-12-29,"1982001920",51254.41,90363616.08,"Damme",80495.2547109653,215217.414742026
TRUE,TRUE,NA,"Ronselarebeek","zmrhymrm",NA,"NO","V_8000_6",NA,NA,NA,NA,NA,"West-Vlaanderen","Brugge",8000,NA,NA,NA,NA,NA,NA,29,949,83,"31006","Damme",1982-12-29,"1982001920",51254.41,90363616.08,"Damme",72090.4036535986,216940.768624268
FALSE,FALSE,NA,"Zuidwatergang","mdbjyzfk",NA,"YES","I_8340_12",NA,NA,NA,NA,NA,"West-Vlaanderen","Damme",8340,NA,NA,NA,NA,NA,NA,29,949,83,"31006","Damme",1982-12-29,"1982001920",51254.41,90363616.08,"Damme",74887.5231057363,222251.989964077
FALSE,FALSE,NA,NA,"ndfhyzg1","TBD","NO","V_8340_13",NA,NA,NA,NA,NA,"West-Vlaanderen","Damme",8340,NA,NA,NA,NA,NA,NA,29,949,83,"31006","Damme",1982-12-29,"1982001920",51254.41,90363616.08,"Damme",79901.2807180293,221484.511300696
TRUE,TRUE,NA,NA,"ndfhyzg1",NA,"NO","V_8340_14",NA,NA,NA,NA,NA,"West-Vlaanderen","Damme",8340,NA,NA,NA,NA,NA,NA,29,949,83,"31006","Damme",1982-12-29,"1982001920",51254.41,90363616.08,"Damme",78590.9756821015,220062.599434987
TRUE,TRUE,NA,NA,"ndfhyzg1",NA,"NO","V_8340_15",NA,NA,NA,NA,NA,"West-Vlaanderen","Damme",8340,NA,NA,NA,NA,NA,NA,29,949,83,"31006","Damme",1982-12-29,"1982001920",51254.41,90363616.08,"Damme",78168.1714525445,220769.432383304
TRUE,TRUE,NA,NA,"ndfhyzg1",NA,"NO","V_8340_16",NA,NA,NA,NA,NA,"West-Vlaanderen","Damme",8340,NA,NA,NA,NA,NA,NA,29,949,83,"31006","Damme",1982-12-29,"1982001920",51254.41,90363616.08,"Damme",75768.2862163623,221259.45524177
TRUE,TRUE,NA,"Hoekevaart","ndfhyzg1",NA,"NO","V_8340_17",NA,NA,NA,NA,NA,"West-Vlaanderen","Damme",8340,NA,NA,NA,NA,NA,NA,29,949,83,"31006","Damme",1982-12-29,"1982001920",51254.41,90363616.08,"Damme",77642.114574567,221566.759234983
TRUE,TRUE,NA,"De Platte Kreek (De kreken van Lapscheure)","ndfhyzg1",NA,"NO","V_8340_18",NA,NA,NA,NA,NA,"West-Vlaanderen","Damme",8340,NA,NA,NA,NA,NA,NA,29,949,83,"31006","Damme",1982-12-29,"1982001920",51254.41,90363616.08,"Damme",79458.9020028408,219750.292125786
TRUE,TRUE,NA,NA,"ndfhyzg1",NA,"NO","V_8340_19",NA,NA,NA,NA,NA,"West-Vlaanderen","Damme",8340,NA,NA,NA,NA,NA,NA,29,949,83,"31006","Damme",1982-12-29,"1982001920",51254.41,90363616.08,"Damme",79452.0768812167,219761.511782754
TRUE,TRUE,NA,NA,"ndfhyzg1",NA,"NO","V_8340_20",NA,NA,NA,NA,NA,"West-Vlaanderen","Damme",8340,NA,NA,NA,NA,NA,NA,29,949,83,"31006","Damme",1982-12-29,"1982001920",51254.41,90363616.08,"Damme",78645.9233308529,221519.459068674
TRUE,TRUE,NA,NA,"ndfhyzg1",NA,"NO","V_8340_21",NA,NA,NA,NA,NA,"West-Vlaanderen","Damme",8340,NA,NA,NA,NA,NA,NA,29,949,83,"31006","Damme",1982-12-29,"1982001920",51254.41,90363616.08,"Damme",75709.5846025444,218623.222653045
TRUE,TRUE,NA,NA,"ndfhyzg1",NA,"NO","V_8340_22",NA,NA,NA,NA,NA,"West-Vlaanderen","Damme",8340,NA,NA,NA,NA,NA,NA,29,949,83,"31006","Damme",1982-12-29,"1982001920",51254.41,90363616.08,"Damme",75744.474805922,218622.722838382
TRUE,TRUE,NA,NA,"ndfhyzg1",NA,"NO","V_8340_23",NA,NA,NA,NA,NA,"West-Vlaanderen","Damme",8340,NA,NA,NA,NA,NA,NA,29,949,83,"31006","Damme",1982-12-29,"1982001920",51254.41,90363616.08,"Damme",75447.3679861984,221742.521812566
TRUE,TRUE,NA,NA,"ndfhyzg1",NA,"NO","V_8340_24",NA,NA,NA,NA,NA,"West-Vlaanderen","Damme",8340,NA,NA,NA,NA,NA,NA,29,949,83,"31006","Damme",1982-12-29,"1982001920",51254.41,90363616.08,"Damme",79105.0267051852,221935.978694045
TRUE,TRUE,NA,NA,"ndfhyzg1",NA,"NO","V_8340_25",NA,NA,NA,NA,NA,"West-Vlaanderen","Damme",8340,NA,NA,NA,NA,NA,NA,29,949,83,"31006","Damme",1982-12-29,"1982001920",51254.41,90363616.08,"Damme",75253.1335145433,217989.433489857
FALSE,FALSE,"Boorsem, Langeweidestraat, opw brug - meetplaats 381 (provincie Limburg)","Ziepbeek","mtbiodey",NA,"YES","I_3631_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Limburg","Maasmechelen",3631,2,9766,NA,"Limburg",NA,"christel.bouchet@limburg.be",34,951,38,"73042","Lanaken",1982-07-17,"1982001074",50622.53,58953775,"Lanaken",244016.545242799,181301.059731822
FALSE,FALSE,"Rekem, Oude god, opw brug - meetplaats 377 (provincie Limburg)","Ziepbeek",NA,NA,"YES","I_3621_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Limburg","Lanaken",3621,2,9766,NA,"Limburg",NA,"christel.bouchet@limburg.be",34,951,38,"73042","Lanaken",1982-07-17,"1982001074",50622.53,58953775,"Lanaken",243988.999865105,180067.99892036
FALSE,FALSE,"freely accessible?, recreation area","Zonnevijver",NA,NA,"YES","I_3621_2",NA,NA,"Scheers","Lentisch",NA,"Limburg","Lanaken",3621,NA,NA,NA,NA,NA,NA,34,951,38,"73042","Lanaken",1982-07-17,"1982001074",50622.53,58953775,"Lanaken",241485.100295606,179464.061107366
